1,0.6077467286317468
2,0.532812702470461
3,0.5227721938936192
4,0.5095754013915618
5,0.4994819911539898
6,0.4909219076949711
7,0.483450042347148
8,0.4778964509329699
9,0.47076516502704313
10,0.46396814209188836
11,0.45828659842247566
12,0.45269413651337953
13,0.4479687932354929
14,0.44270192393491514
15,0.4383049349809835
16,0.43312115693415226
17,0.42918415994120185
18,0.42477247560519504
19,0.420131650747693
20,0.41620783006226464
21,0.4120215892887315
22,0.4081023825663113
23,0.4044238205277159
24,0.4008623833584909
25,0.3968607949245347
26,0.393579118404093
27,0.3902194924490668
28,0.38675054418616434
29,0.3833792525336851
30,0.38021164547688163
31,0.3766740908770051
32,0.373988743654612
33,0.370789790701647
34,0.36670787120031295
35,0.36394402762843975
36,0.3609932526955881
37,0.3580480766640427
38,0.35519966503168104
39,0.35214062082739156
40,0.34990575656447986
41,0.34737902050502695
42,0.3434273741112637
43,0.3424170126529844
44,0.33814865562506025
45,0.3300959256463495
46,0.3232610178098898
47,0.3199463615294063
48,0.31732647054525176
49,0.3134698638164588
50,0.31109464753894966
51,0.30782764422909564
52,0.3052305980685322
53,0.3025355204574214
54,0.30019008319083756
55,0.2973085710293586
56,0.29575002243623477
57,0.2928221792927226
58,0.2905093163646943
59,0.2879279888058165
60,0.28540178974962127
61,0.2833562269305563
62,0.2805623953296088
63,0.27765319963582386
64,0.2753673632869119
65,0.2733092092200088
66,0.27137553183653657
67,0.2684227981128322
68,0.26655318409577367
69,0.26450775452407216
70,0.2631127340035151
71,0.25985607882589334
72,0.25836911249123906
73,0.2561064191068939
74,0.25349795028879185
75,0.2515482880000406
76,0.2494240166459911
77,0.24752554430814028
78,0.24511340021674113
79,0.2417581940057689
80,0.2403352391857366
81,0.23685272956319742
82,0.23485179068545464
83,0.23244178270219878
84,0.22971534819109704
85,0.2273337789359625
86,0.22557636875562487
87,0.22242165772269878
88,0.2203965475274787
89,0.21819260470780533
90,0.21675486513712802
91,0.21424256279797083
92,0.21274156152944368
93,0.21002512381987223
94,0.20802172718358825
95,0.20639933308895098
96,0.2046513421046668
97,0.20195867662579714
98,0.2007846038525215
99,0.19901075059256892
100,0.19630797958450477
101,0.19491961957539586
102,0.19433034135647717
103,0.19150918457125615
104,0.19009295623103886
105,0.18956277122457146
106,0.18852690712198122
107,0.18554143919018995
108,0.18464465469909505
109,0.18364593196113865
110,0.18235257311724953
111,0.1808468870297904
112,0.17932750423286245
113,0.17728126275330175
114,0.1767678108305984
115,0.17468762652383257
116,0.17359857408754722
117,0.17226006459298318
118,0.17104859616558685
119,0.1709880381605001
120,0.16820974440354433
121,0.16860831446326402
122,0.16563162300013096
123,0.16477783265489135
124,0.16387407913555324
125,0.1625111682806764
126,0.16158815961625828
127,0.16000500829001313
